1,-3.23,-10.94,0.57,-15.18,-3.82,10.24,-1.13
1,-3.66,-10.26,0.58,-12.99,-4.12,8.52,0.80
1,-4.17,-10.37,0.57,-14.23,-3.47,9.70,-1.03
1,-5.18,-10.35,0.57,-16.00,-4.79,3.87,0.02
1,-5.53,-10.41,0.57,-15.62,-4.47,1.93,0.21
1,-6.21,-9.60,0.57,-13.80,-4.91,3.42,1.19
1,-6.53,-9.29,0.57,-14.42,-4.52,4.17,2.48
1,-7.07,-9.87,0.57,-14.03,-3.49,3.43,1.28
1,-7.13,-9.41,0.57,-12.93,-4.33,2.45,1.38
1,-7.55,-9.54,0.57,-13.38,-3.53,4.81,1.80
1,-7.48,-8.78,0.57,-13.72,-3.97,2.65,1.34
1,-7.83,-8.90,0.57,-12.82,-3.94,4.63,2.74
1,-7.85,-8.64,0.57,-12.23,-4.37,4.22,2.62
1,-8.08,-8.97,0.57,-12.47,-4.54,4.21,2.37
1,-7.86,-8.75,0.57,-12.70,-4.27,4.65,4.24
1,-8.17,-8.15,0.57,-14.70,-4.93,3.48,3.87
1,-8.07,-8.63,0.57,-17.87,-5.21,-0.58,4.68
1,-8.90,-8.64,0.57,-17.20,-6.08,-0.07,3.37
1,-8.76,-7.89,0.57,-17.87,-5.55,0.26,4.23
1,-9.32,-7.52,0.58,-16.38,-6.10,-0.04,4.94
1,-9.49,-8.19,0.57,-17.02,-5.58,0.24,3.29
1,-9.71,-7.49,0.58,-15.57,-6.68,0.08,3.92
1,-9.86,-8.98,0.57,-16.70,-5.14,-0.38,2.14
1,-9.50,-8.49,0.57,-16.91,-5.10,0.03,3.28
1,-9.73,-8.85,0.57,-16.24,-5.89,0.64,2.42
1,-9.55,-8.73,0.57,-16.26,-5.59,0.53,1.74
1,-9.14,-8.71,0.57,-15.09,-6.78,3.26,-0.51
1,-9.05,-8.53,0.58,-8.46,-7.61,9.41,-2.38
1,-8.00,-8.88,0.57,-6.73,-5.91,9.86,-2.02
1,-7.36,-9.62,0.57,-6.57,-4.21,10.74,-0.96
1,-6.79,-9.61,0.57,-6.03,-4.47,13.19,-0.19
1,-6.30,-10.50,0.57,-6.34,-3.79,9.15,-3.48
1,-4.67,-10.40,0.57,-6.12,-5.52,8.91,-5.15
1,-4.14,-10.42,0.57,-4.76,-4.69,11.32,-2.71
1,-3.51,-10.45,0.57,-2.55,-4.49,12.30,-2.25
1,-2.53,-11.03,0.57,-3.81,-4.54,13.03,-6.15
1,-2.58,-10.94,0.57,-3.20,-5.17,11.36,-4.30
1,-2.64,-10.75,0.57,-2.95,-5.56,10.00,-5.51
1,-2.37,-11.14,0.57,-3.96,-5.12,10.25,-6.94
1,-2.54,-11.62,0.57,-3.97,-5.32,11.04,-5.87
1,-2.39,-10.95,0.57,-3.06,-6.52,10.49,-4.77
1,-2.73,-11.59,0.57,-2.39,-5.11,12.44,-5.41
1,-2.89,-11.77,0.57,-3.64,-5.59,10.78,-6.83
1,-3.15,-11.28,0.57,-1.57,-4.77,12.75,-4.70
1,-3.45,-11.08,0.57,-0.66,-5.25,12.26,-4.01
1,-4.26,-10.97,0.57,-3.70,-4.66,11.15,-4.54
1,-4.42,-10.96,0.57,-13.62,-4.38,2.79,-2.20
1,-5.62,-10.30,0.57,-19.23,-4.37,-0.43,3.67
1,-6.05,-10.01,0.57,-20.65,-4.30,-1.92,4.44
1,-6.75,-10.03,0.57,-19.67,-4.26,-0.79,4.52
1,-7.29,-9.64,0.57,-19.78,-3.88,-1.54,5.44
1,-7.42,-9.15,0.57,-17.85,-3.50,-0.16,3.57
1,-7.12,-8.66,0.57,-17.47,-3.01,0.55,3.14
1,-7.05,-9.86,0.57,-18.48,-3.70,-1.55,3.03
1,-7.03,-9.66,0.57,-16.69,-3.50,2.69,3.39
1,-6.90,-9.49,0.57,-17.10,-4.96,0.81,2.55
1,-7.30,-9.76,0.57,-17.53,-4.58,0.63,2.93
1,-7.18,-8.49,0.57,-15.79,-2.95,2.17,2.73
1,-6.98,-9.33,0.57,-15.47,-2.14,1.85,2.06
1,-7.05,-9.85,0.57,-17.33,-3.22,0.70,2.03
1,-6.83,-9.70,0.57,-19.19,-3.47,0.30,2.20
1,-6.83,-9.25,0.57,-19.46,-3.40,0.39,2.95
1,-6.66,-9.35,0.57,-20.48,-3.97,-1.83,3.46
1,-6.62,-9.49,0.57,-18.83,-2.69,-0.14,3.10
1,-6.72,-9.94,0.57,-18.33,-3.03,0.69,3.18
1,-6.88,-9.47,0.57,-18.33,-3.85,-0.71,3.20
1,-6.32,-9.89,0.57,-19.70,-4.61,-1.24,2.71
1,-6.50,-9.43,0.57,-12.82,-6.92,2.42,1.03
1,-6.53,-9.71,0.57,-5.39,-5.48,16.49,2.39
1,-6.00,-10.46,0.57,-5.34,-5.33,17.02,2.73
1,-5.52,-10.45,0.57,-5.44,-3.99,16.82,2.75
1,-5.70,-9.10,0.57,-4.76,-4.41,17.10,2.57
1,-5.47,-9.65,0.57,-5.06,-4.61,16.75,2.20
1,-5.78,-10.08,0.57,-2.19,-2.60,18.66,3.96
1,-5.86,-9.73,0.57,-2.87,-3.38,18.81,2.81
1,-5.67,-10.05,0.57,-3.61,-3.31,18.37,2.92
1,-5.68,-9.91,0.57,-1.37,-3.92,20.18,3.64
1,-5.79,-10.38,0.57,-2.33,-4.47,20.03,3.22
1,-5.43,-10.05,0.57,-1.80,-2.37,20.02,3.86
1,-5.78,-10.27,0.57,-2.74,-5.51,17.73,1.39
1,-5.43,-9.87,0.57,-2.14,-4.00,18.26,1.68
1,-5.54,-10.27,0.57,-3.30,-5.06,17.77,2.48
1,1.84,-14.09,0.57,-11.89,-5.67,-8.52,-10.55
1,1.86,-13.69,0.56,-12.09,-6.14,-9.53,-10.02
1,1.70,-13.71,0.56,-11.98,-5.81,-9.35,-10.37
1,1.92,-13.38,0.56,-11.91,-6.57,-8.93,-10.45
1,1.80,-14.02,0.57,-11.42,-5.74,-9.01,-10.32
1,1.95,-13.96,0.56,-11.80,-6.50,-8.56,-10.15
1,1.87,-14.04,0.56,-11.92,-6.02,-8.21,-10.40
1,1.77,-13.77,0.57,-11.76,-6.66,-8.63,-10.55
1,1.45,-14.63,0.56,-11.53,-5.39,-7.73,-10.99
1,1.46,-13.07,0.57,-11.79,-5.23,-7.59,-9.54
1,1.15,-14.25,0.56,-11.18,-5.48,-8.21,-11.19
1,1.44,-15.11,0.56,-11.07,-5.39,-8.72,-10.78
1,1.72,-13.21,0.57,-10.92,-5.83,-7.42,-10.27
1,1.77,-13.60,0.57,-10.92,-5.15,-7.78,-10.69
1,1.56,-14.50,0.56,-11.23,-4.77,-8.69,-10.11
1,1.78,-14.17,0.57,-10.56,-5.62,-8.43,-10.29
1,1.00,-15.46,0.56,-10.48,-4.32,-6.94,-10.22
1,1.33,-15.04,0.57,-11.43,-4.28,-4.84,-10.43
1,1.43,-15.34,0.56,-10.71,-4.93,-6.47,-10.63
1,1.67,-14.63,0.56,-9.99,-3.87,-6.82,-8.19
1,1.35,-15.65,0.56,-9.91,-3.81,-7.20,-9.97
1,1.43,-14.22,0.57,-10.17,-4.82,-7.64,-8.47
1,1.31,-14.78,0.56,-10.68,-4.24,-6.47,-9.77
1,1.12,-14.70,0.57,-10.93,-4.51,-5.41,-10.29
1,1.24,-14.70,0.56,-10.31,-4.14,-6.94,-10.15
1,1.50,-15.05,0.57,-10.40,-4.44,-6.31,-10.73
1,1.11,-15.17,0.57,-10.04,-4.93,-6.59,-10.17
1,0.89,-15.21,0.56,-10.70,-4.08,-6.13,-10.16
1,1.41,-14.95,0.57,-10.85,-4.64,-5.89,-10.67
1,1.24,-15.34,0.56,-9.58,-3.96,-7.52,-9.83
1,1.58,-14.21,0.56,-10.65,-4.18,-6.31,-10.15
1,1.38,-14.52,0.57,-10.37,-4.34,-8.09,-9.57
1,1.35,-14.49,0.56,-9.91,-4.40,-8.26,-8.52
1,1.22,-15.13,0.57,-10.34,-4.21,-6.50,-11.39
1,1.48,-14.32,0.57,-10.80,-4.73,-5.30,-10.75
1,1.13,-15.17,0.57,-4.10,-6.59,6.68,-7.58
1,1.34,-15.14,0.56,-3.92,-6.26,5.59,-6.76
1,1.35,-15.91,0.56,-3.37,-6.57,8.74,-9.25
1,1.04,-14.89,0.56,-3.77,-6.70,8.72,-9.25
1,1.10,-14.09,0.56,-3.55,-6.71,8.18,-8.90
1,1.09,-14.41,0.56,-3.65,-6.60,8.96,-9.41
1,1.17,-14.02,0.57,-3.75,-6.87,9.20,-10.14
1,1.34,-14.32,0.57,-4.16,-6.82,8.85,-10.70
1,1.79,-14.48,0.57,-2.62,-7.82,8.47,-9.42
1,1.63,-15.29,0.56,-4.17,-6.89,8.76,-9.69
1,1.38,-14.99,0.56,-4.31,-6.91,8.74,-9.56
1,1.20,-14.87,0.56,-4.12,-6.67,8.29,-9.33
1,1.25,-15.46,0.56,-3.65,-7.05,8.37,-10.19
1,1.28,-14.44,0.57,-3.82,-6.74,9.02,-11.00
1,1.31,-15.26,0.56,-4.21,-6.91,8.89,-10.49
1,1.18,-15.60,0.56,-3.94,-6.89,8.61,-9.27
1,1.30,-14.56,0.56,-4.04,-7.03,9.14,-11.08
1,1.22,-14.81,0.56,-3.90,-6.95,9.24,-10.57
1,1.14,-15.97,0.56,-4.27,-6.71,8.92,-9.48
1,1.06,-14.76,0.57,-3.83,-6.90,9.23,-10.82
1,1.45,-15.72,0.56,-4.38,-7.05,5.77,-7.25
1,1.71,-13.79,0.56,-4.42,-6.83,6.31,-7.50
1,1.29,-13.66,0.57,-3.75,-6.82,9.34,-11.44
1,1.22,-14.95,0.56,-3.99,-7.02,8.99,-9.89
1,1.55,-14.82,0.56,-4.20,-6.86,8.73,-10.01
1,1.21,-14.00,0.57,-3.83,-6.88,9.59,-11.12
1,1.41,-14.86,0.56,0.13,-5.48,9.98,-7.44
1,1.57,-15.70,0.56,0.04,-5.55,10.42,-7.20
1,1.43,-15.26,0.56,0.57,-5.50,11.34,-7.04
1,1.77,-14.50,0.57,0.22,-6.00,10.55,-7.27
1,1.43,-15.30,0.56,-0.21,-4.98,11.55,-7.91
1,1.46,-14.87,0.57,0.00,-4.95,12.34,-8.31
1,1.37,-15.59,0.56,0.32,-5.28,12.19,-7.23
1,1.97,-15.68,0.56,0.04,-4.51,12.08,-6.71
1,1.59,-15.16,0.56,-0.03,-4.57,12.07,-6.94
1,1.64,-14.75,0.57,0.62,-4.95,11.66,-8.21
1,1.55,-15.74,0.56,-1.03,-4.59,12.28,-6.96
1,1.56,-16.19,0.56,-0.03,-4.98,12.32,-6.33
1,1.88,-14.84,0.56,-0.53,-4.32,12.59,-6.60
1,1.63,-14.38,0.57,-0.65,-4.55,12.59,-8.20
1,1.65,-15.53,0.56,-0.73,-4.50,12.58,-7.35
1,2.11,-15.01,0.56,-0.16,-4.96,12.33,-6.56
1,2.04,-15.66,0.56,0.05,-4.68,12.22,-7.35
1,1.79,-16.36,0.56,0.89,-5.39,10.40,-7.11
1,1.86,-16.25,0.56,0.36,-4.98,10.47,-7.31
1,1.85,-16.25,0.56,-0.73,-4.69,11.23,-7.88
1,1.87,-16.47,0.56,1.26,-5.28,10.32,-6.83
1,2.04,-15.76,0.56,0.03,-5.13,9.43,-7.18
1,1.93,-15.65,0.56,1.35,-5.53,10.27,-6.96
1,2.10,-15.36,0.56,-0.27,-4.59,11.76,-6.63
1,2.21,-15.70,0.56,-0.81,-4.60,12.23,-7.10
1,2.37,-14.40,0.57,-1.19,-4.82,13.01,-8.71
1,1.96,-14.96,0.56,-1.05,-4.61,12.97,-7.03
1,2.02,-14.95,0.56,-1.02,-4.79,12.39,-6.70
1,2.18,-15.57,0.56,-0.07,-4.74,12.16,-5.97
1,2.26,-14.72,0.56,-0.50,-4.70,12.00,-7.06
1,2.23,-15.25,0.56,-0.51,-4.84,11.35,-6.57
1,2.15,-15.08,0.56,0.57,-5.61,12.22,-5.86
1,2.38,-15.65,0.56,0.13,-4.73,9.26,-7.49
1,2.26,-14.01,0.57,-1.08,-5.53,13.15,-8.90
1,3.05,-14.97,0.56,-0.75,-5.60,10.23,-6.96
1,3.27,-14.01,0.57,-0.64,-5.53,12.23,-7.55
1,3.76,-15.54,0.56,-0.53,-5.82,12.52,-7.36
1,4.12,-16.50,0.56,-0.34,-6.17,10.33,-6.13
1,5.39,-15.94,0.56,0.29,-7.34,8.02,-6.76
1,5.96,-17.31,0.55,-0.08,-7.70,4.68,-6.08
1,7.30,-15.53,0.56,1.29,-8.34,7.19,-7.06
1,9.25,-15.02,0.55,1.30,-7.02,3.61,-7.17
1,10.19,-14.78,0.56,5.42,-7.78,5.03,-8.65
1,10.62,-14.09,0.57,4.72,-9.39,5.59,-9.07
1,11.34,-14.65,0.57,4.58,-9.62,7.05,-9.79
1,12.85,-13.62,0.57,6.15,-7.55,4.79,-10.69
1,13.46,-13.33,0.57,4.83,-8.23,3.47,-8.01
1,14.40,-12.77,0.57,4.75,-6.69,4.52,-11.32
1,14.44,-12.39,0.58,2.98,-8.06,5.42,-12.30
1,14.74,-13.06,0.57,3.44,-6.44,4.35,-10.92
1,15.55,-12.20,0.57,3.29,-6.36,4.94,-12.23
1,15.02,-13.06,0.57,2.25,-5.99,2.99,-10.09
1,15.14,-12.40,0.57,3.53,-5.90,3.82,-11.00
1,14.63,-12.35,0.57,3.35,-5.80,4.41,-9.91
1,15.20,-12.22,0.57,2.84,-6.19,3.53,-10.65
1,14.95,-12.57,0.57,2.68,-6.58,3.53,-10.35
1,15.60,-11.77,0.58,2.40,-7.01,5.26,-12.34
1,15.94,-11.52,0.58,3.04,-7.23,6.66,-11.88
1,15.72,-11.35,0.57,2.70,-6.92,4.62,-11.27
1,15.83,-12.13,0.58,2.31,-5.88,3.81,-11.38
1,16.49,-11.71,0.58,2.94,-5.73,3.32,-11.31
1,16.35,-12.29,0.57,2.00,-5.82,3.61,-11.81
1,15.98,-13.43,0.57,1.33,-6.07,3.69,-11.02
1,15.97,-12.83,0.57,1.77,-5.91,3.64,-11.86
1,16.65,-11.91,0.58,1.91,-5.62,3.76,-12.15
1,16.52,-12.58,0.58,1.89,-6.28,3.29,-11.35
1,16.53,-10.14,0.59,4.96,-7.09,4.89,-12.85
1,16.83,-10.44,0.59,2.72,-6.09,4.83,-12.85
1,17.56,-9.98,0.59,3.42,-6.36,4.14,-13.36
1,17.56,-10.12,0.59,2.22,-5.64,3.95,-13.20
1,17.75,-9.31,0.59,3.93,-6.42,3.63,-13.11
1,17.81,-10.63,0.59,4.12,-5.18,3.44,-13.07
1,17.48,-10.22,0.59,1.71,-5.26,1.80,-12.27
1,18.18,-9.86,0.59,0.92,-5.36,2.62,-12.87
1,18.91,-11.07,0.57,2.86,-6.12,0.22,-8.47
1,18.81,-10.33,0.59,1.78,-5.00,2.16,-13.36
1,18.56,-12.77,0.57,-1.55,-7.15,1.01,-7.81
1,19.95,-11.09,0.58,-0.71,-8.04,0.69,-7.56
1,18.94,-12.02,0.57,-0.54,-5.73,-2.22,-6.99
1,18.71,-11.03,0.57,-1.40,-6.92,-0.48,-7.46
1,18.74,-11.08,0.57,1.73,-3.88,-3.23,-5.68
1,18.70,-10.76,0.57,2.99,-4.00,-3.63,-5.43
1,18.80,-11.16,0.58,0.52,-6.82,-1.80,-6.76
1,18.40,-11.50,0.57,2.05,-3.24,-6.05,-3.17
1,18.23,-14.31,0.57,-4.62,-4.34,1.26,-10.92
1,19.07,-11.37,0.58,-1.88,-6.98,0.61,-8.42
1,18.19,-11.45,0.59,1.00,-4.41,0.85,-13.02
1,18.19,-12.99,0.59,1.39,-4.11,0.63,-12.94
1,18.25,-11.67,0.58,-1.86,-4.88,-1.22,-10.32
1,18.58,-11.18,0.58,-0.34,-6.08,-1.54,-7.72
1,18.48,-13.30,0.58,-2.54,-4.25,-0.90,-9.86
1,18.41,-13.43,0.58,-1.45,-5.26,0.70,-11.38
1,18.27,-11.94,0.57,-2.24,-6.22,-3.09,-6.33
1,19.12,-12.10,0.58,1.83,-4.60,-0.22,-11.27
1,17.76,-14.32,0.57,-2.11,-5.42,0.49,-10.57
1,17.58,-13.43,0.58,0.40,-5.25,1.77,-11.75
1,17.99,-10.03,0.60,2.46,-6.98,2.09,-13.88
1,17.53,-10.48,0.59,-0.46,-5.94,1.45,-13.76
1,16.54,-11.81,0.57,-1.94,-7.35,0.85,-11.72
1,15.57,-14.24,0.57,-1.30,-7.87,0.73,-10.23
1,15.29,-12.44,0.57,-0.62,-7.53,0.79,-8.05
1,15.26,-13.76,0.57,-0.94,-7.27,3.00,-13.72
1,14.14,-14.43,0.57,0.82,-6.88,3.19,-13.90
1,13.94,-14.98,0.57,0.03,-8.05,3.78,-9.59
1,13.06,-14.68,0.57,-0.01,-7.01,2.67,-13.77
1,12.17,-14.27,0.57,0.04,-7.54,3.15,-12.96
1,11.01,-14.03,0.57,-1.01,-8.06,4.06,-12.76
1,10.89,-14.85,0.57,-0.58,-9.27,1.84,-10.34
1,10.06,-14.64,0.57,-0.52,-8.37,3.71,-12.24
1,8.52,-15.61,0.56,-1.69,-6.03,4.36,-10.18
1,8.32,-15.65,0.57,-1.04,-9.24,3.40,-10.21
1,7.91,-14.98,0.57,-1.19,-7.50,4.22,-9.94
1,7.60,-15.83,0.56,-1.41,-7.29,4.51,-10.53
1,6.97,-17.02,0.56,-3.72,-6.55,4.83,-6.83
1,6.61,-17.44,0.56,-3.65,-7.27,4.60,-7.73
1,6.46,-17.35,0.56,-3.32,-6.92,4.49,-5.00
1,6.33,-16.80,0.56,-3.37,-6.71,4.63,-6.82
1,6.47,-16.83,0.56,-3.51,-7.05,4.94,-9.12
1,6.31,-17.40,0.56,-4.41,-6.95,4.92,-6.91
1,5.86,-16.33,0.56,-2.65,-7.43,4.79,-8.30
1,5.84,-16.83,0.56,-4.43,-6.25,4.48,-4.97
1,6.13,-16.91,0.56,-4.80,-6.44,4.57,-4.41
1,5.47,-16.60,0.56,-3.55,-7.41,5.64,-10.01
1,5.54,-16.65,0.56,-5.03,-7.10,5.06,-8.53
1,5.62,-16.26,0.56,-3.55,-7.07,5.20,-9.42
1,5.77,-16.74,0.56,-4.45,-6.80,5.30,-7.17
1,5.83,-16.63,0.56,-4.24,-6.83,4.89,-8.83
1,5.90,-16.67,0.56,-4.83,-6.76,4.58,-7.90
1,5.35,-17.12,0.56,-4.64,-7.08,5.62,-6.86
1,5.74,-17.87,0.55,-5.16,-5.21,5.71,-6.29
1,5.73,-17.05,0.56,-5.13,-6.25,5.00,-7.77
1,5.56,-17.36,0.56,-4.39,-6.57,4.55,-8.89
1,5.42,-17.70,0.55,-5.95,-4.23,4.97,-4.48
1,5.57,-18.67,0.56,-4.77,-5.48,3.17,-6.01
1,4.91,-19.74,0.56,-3.77,-4.50,3.43,-4.57
1,5.06,-17.68,0.57,-4.97,-5.02,-4.01,-4.84
1,4.25,-20.43,0.57,-4.51,-3.42,-5.11,-1.42
1,4.09,-19.78,0.58,-3.99,-3.32,-5.84,-0.85
1,3.39,-20.32,0.57,0.97,-5.37,-8.37,-0.12
1,2.09,-21.01,0.56,-0.68,1.76,-0.75,-3.53
1,2.30,-18.86,0.56,-4.70,0.16,1.81,-3.50
1,2.51,-18.01,0.56,-5.53,-2.32,2.84,-5.57
1,2.65,-18.09,0.55,-1.95,-0.34,4.62,-4.56
1,2.56,-18.48,0.55,-4.53,-2.17,5.53,-8.50
1,2.57,-16.91,0.55,-1.59,-3.03,6.01,-9.29
1,2.68,-16.40,0.55,-3.58,-6.69,5.21,-7.85
1,2.20,-18.27,0.54,-6.29,-2.95,7.57,-7.65
1,2.07,-16.57,0.54,-6.03,-7.61,2.99,-7.14
1,2.43,-16.21,0.54,-5.96,-7.39,2.73,-7.10
1,2.14,-16.07,0.53,-4.69,-3.82,2.35,-4.21
1,2.36,-16.57,0.53,-5.62,-3.29,2.76,-4.71
1,1.28,-17.94,0.52,-4.42,-2.82,3.11,-3.89
1,1.68,-16.99,0.54,-2.85,-4.86,3.58,-5.39
1,2.12,-16.95,0.54,-4.30,-6.77,3.84,-6.66
1,2.15,-16.67,0.54,-3.23,-6.80,4.46,-9.28
1,2.05,-15.92,0.54,-3.72,-6.92,4.06,-7.64
1,2.02,-15.91,0.54,-3.60,-6.19,4.31,-9.87
1,2.02,-15.96,0.54,-3.25,-6.11,5.09,-10.20
1,1.75,-16.89,0.55,-4.04,-7.39,2.69,-8.70
1,1.94,-16.80,0.55,-2.54,-5.64,7.12,-9.97
1,2.33,-16.01,0.55,-2.65,-6.23,5.02,-11.44
1,2.23,-16.80,0.54,-2.32,-4.61,5.75,-7.50
1,2.48,-17.41,0.54,-6.10,-1.07,3.84,-3.65
1,2.28,-17.99,0.54,-4.15,-1.49,3.59,-3.14
1,2.01,-19.43,0.54,-4.98,-1.23,4.36,-3.51
1,2.28,-18.26,0.54,-3.44,-0.31,3.27,-5.42
1,1.86,-17.55,0.54,-2.17,-1.78,4.43,-2.58
1,1.93,-18.42,0.54,-6.12,-3.68,3.55,-4.01
1,2.17,-16.58,0.55,-2.49,-5.42,4.61,-9.58
1,2.01,-16.86,0.55,-1.27,-5.13,7.06,-6.98
1,2.53,-16.76,0.55,-3.21,-4.86,5.30,-9.42
1,1.83,-17.69,0.55,-2.80,-4.17,5.43,-6.93
1,2.00,-17.62,0.55,-3.14,-4.80,6.04,-9.27
1,2.10,-16.54,0.55,-3.77,-4.80,2.91,-7.59
1,1.72,-17.97,0.55,-4.27,-4.31,4.00,-6.92
1,2.24,-17.08,0.55,-4.23,-3.90,2.38,-5.94
1,1.67,-16.86,0.55,-2.29,-4.44,4.71,-8.00
1,1.70,-17.15,0.55,-2.78,-4.85,6.46,-8.47
1,1.74,-17.32,0.55,-2.46,-4.93,5.35,-8.49
1,1.39,-15.96,0.55,-2.89,-4.45,4.79,-9.44
1,0.85,-16.82,0.55,-3.37,-4.47,3.83,-6.68
1,0.74,-15.76,0.56,-3.16,-6.08,6.46,-10.85
1,-0.86,-16.81,0.55,-1.74,-4.92,8.40,-10.54
1,-1.54,-16.43,0.55,-4.47,-5.38,6.85,-11.71
1,-1.73,-15.09,0.56,-3.48,-5.24,5.97,-12.64
1,-2.99,-16.22,0.56,-7.17,-5.90,-2.52,-12.14
1,-4.37,-16.01,0.55,-8.06,-5.45,-4.87,-13.05
1,-4.53,-14.15,0.56,-7.44,-5.66,-4.89,-12.80
1,-5.35,-15.20,0.56,-6.88,-5.28,-4.67,-12.71
1,-5.63,-15.19,0.56,-6.68,-6.10,-4.23,-14.13
1,-5.70,-14.92,0.56,-4.58,-4.93,2.72,-9.64
1,-5.68,-15.07,0.56,-1.90,-5.56,3.66,-10.53
1,-5.70,-15.16,0.55,-2.92,-5.01,2.30,-8.93
1,-6.11,-15.60,0.55,-2.12,-5.14,3.38,-10.91
1,-7.49,-14.49,0.56,-1.07,-5.95,3.03,-8.40
1,-12.18,-11.45,0.56,4.48,-5.55,7.26,-11.15
1,-12.22,-11.62,0.56,5.50,-5.47,8.15,-10.45
1,-12.44,-11.86,0.56,5.03,-5.81,8.21,-10.65
1,-12.26,-11.46,0.57,5.75,-5.90,9.01,-10.66
1,-12.37,-11.76,0.56,5.05,-5.77,8.91,-9.18
1,-11.70,-11.53,0.56,5.28,-6.79,10.56,-7.85
1,-10.26,-10.22,0.57,3.57,-7.50,10.24,-8.59
1,-9.49,-9.99,0.57,3.86,-7.94,12.98,-9.29
1,-9.11,-10.48,0.56,4.02,-9.18,14.30,-9.44
1,-8.60,-9.69,0.57,4.70,-9.01,15.00,-9.10
1,-8.83,-7.91,0.57,4.61,-9.26,15.73,-6.70
1,-9.38,-8.98,0.57,5.29,-10.56,14.15,-6.47
1,-9.64,-8.13,0.57,4.96,-10.47,15.48,-6.51
1,-10.31,-7.28,0.57,5.24,-10.87,14.52,-6.13
1,-10.86,-7.44,0.57,4.27,-11.06,17.27,-2.20
1,-12.47,-6.32,0.57,3.49,-10.94,15.14,-2.36
1,-13.64,-6.37,0.57,4.76,-10.21,11.43,-3.59
1,-14.70,-6.13,0.57,7.61,-11.18,10.73,-2.67
1,-15.11,-5.80,0.57,7.86,-10.79,10.61,-2.00
1,-15.72,-5.77,0.57,8.28,-10.41,8.61,-1.81
1,-15.48,-6.39,0.57,8.59,-10.82,8.16,-2.40
1,-15.54,-5.60,0.57,8.73,-10.92,8.63,-2.75
1,-15.12,-6.48,0.57,6.28,-10.06,11.15,-2.89
1,-15.70,-5.89,0.57,9.37,-10.46,10.05,-2.12
1,-15.74,-6.72,0.57,8.24,-11.41,10.90,-1.60
1,-15.77,-5.77,0.57,8.15,-10.24,10.07,-2.83
1,-15.75,-5.15,0.57,9.10,-10.42,10.62,-2.68
1,-14.83,-6.45,0.57,7.19,-9.96,10.34,-2.29
1,-15.54,-6.54,0.57,8.70,-10.91,7.37,-2.19
